step,winner,endpoint_factor,edge_factor
4,-1,-2,-34
5,-1,9,13
6,-1,6,-2
7,-1,6,30
8,-1,7,-19
9,-1,9,15
10,-1,8,-2
11,-1,9,17
12,-1,8,0
13,-1,7,17
14,-1,8,0
15,-1,4,4
16,-1,4,4
17,-1,5,21
18,-1,4,4
0,1,0,0
1,1,-3,-17
2,1,-8,-34
3,1,-13,-51
4,1,-12,-34
5,1,-17,-51
6,1,-18,-34
7,1,3,13
8,1,4,-36
9,1,7,13
10,1,6,-36
11,1,2,0
12,1,9,15
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,9,47
4,-1,12,30
5,-1,13,47
6,-1,4,-2
7,-1,5,47
8,-1,7,13
9,-1,9,47
10,-1,9,45
11,-1,8,26
12,-1,15,39
13,-1,12,24
14,-1,13,7
15,-1,11,7
16,-1,14,-12
17,-1,17,39
18,-1,18,24
19,-1,-3,16
20,-1,-4,-4
21,-1,0,-6
22,-1,2,-10
23,-1,-1,-26
24,-1,1,-28
25,-1,-1,-24
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,0,0
5,-1,3,17
6,-1,4,0
7,-1,3,17
8,-1,4,0
9,-1,-2,-32
10,-1,-16,-58
11,-1,-11,-9
12,-1,-11,-43
13,-1,-12,8
14,-1,-23,-35
15,-1,-20,-20
16,-1,-19,-37
17,-1,-16,-20
18,-1,-16,-54
19,-1,-15,-6
20,-1,-19,-6
21,-1,-19,30
22,-1,-8,40
23,-1,-5,60
24,-1,-3,58
25,-1,-10,46
26,-1,-9,23
27,-1,-10,46
28,-1,1,60
29,-1,3,64
0,-1,0,0
1,-1,-3,-17
2,-1,0,0
3,-1,-5,-17
4,-1,0,0
5,-1,-5,-17
6,-1,-5,-17
7,-1,-2,0
8,-1,-1,-17
9,-1,-1,-17
10,-1,9,-19
11,-1,9,15
12,-1,-2,-32
13,-1,-5,-11
14,-1,-4,-28
15,-1,-3,-11
16,-1,2,2
17,-1,2,2
18,-1,7,17
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,9,47
4,-1,12,28
5,-1,13,45
6,-1,14,28
7,-1,9,15
8,-1,8,-2
9,-1,7,15
10,-1,10,-6
0,-1,0,0
1,-1,3,17
2,-1,-4,-32
3,-1,-5,-13
4,-1,-8,-28
5,-1,-5,21
6,-1,-6,-28
7,-1,-4,6
8,-1,-7,-43
9,-1,-8,-28
10,-1,-7,-45
11,-1,-5,-13
12,-1,-4,-30
13,-1,-1,19
14,-1,-2,-32
15,-1,0,4
16,-1,-3,-16
17,-1,5,20
18,-1,14,32
0,-1,0,0
1,-1,-3,-17
2,-1,-8,-34
3,-1,1,15
4,-1,2,-2
5,-1,1,15
6,-1,2,-2
7,-1,5,15
8,-1,2,-34
9,-1,3,-17
10,-1,-6,-62
11,-1,-12,-60
12,-1,-13,-77
13,-1,-5,-45
14,-1,-1,-45
15,-1,0,-28
16,-1,0,-30
17,-1,0,-30
18,-1,5,-17
19,-1,3,-15
0,1,0,0
1,1,-3,-17
2,1,8,30
3,1,9,47
4,1,8,30
5,1,7,47
6,1,6,-2
7,1,9,11
8,1,4,-4
9,1,3,13
10,1,13,43
11,1,14,60
12,1,4,30
13,1,1,15
0,-1,0,0
1,-1,-3,-17
2,-1,-8,-34
3,-1,1,15
4,-1,0,-34
5,-1,5,-19
6,-1,8,-38
7,-1,9,-23
8,-1,11,-25
9,-1,12,-8
10,-1,14,-10
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,1,17
4,1,0,0
5,1,1,17
6,1,-1,17
7,1,4,32
8,1,7,15
9,1,5,17
10,1,-4,-32
11,1,-12,-26
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,1,17
4,1,0,0
5,1,1,17
6,1,-2,0
7,1,0,0
8,1,-3,-17
9,1,-2,-2
10,1,-3,-19
11,1,-2,-2
12,1,22,24
13,1,20,22
14,1,18,24
15,1,25,39
16,1,23,39
17,1,23,73
18,1,18,58
19,1,15,75
20,1,10,58
21,1,7,75
22,1,4,62
23,1,2,66
24,1,3,48
25,1,1,50
26,1,-2,32
27,1,-2,34
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,12,28
5,-1,13,45
6,-1,14,28
7,-1,13,47
8,-1,12,30
9,-1,10,30
10,-1,11,11
11,-1,10,28
12,-1,14,24
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,12,28
5,-1,13,45
6,-1,14,28
7,-1,9,11
8,-1,2,-38
9,-1,3,11
10,-1,2,-6
11,-1,3,11
12,-1,6,26
13,-1,0,32
14,-1,-1,13
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,12,28
5,-1,13,45
6,-1,14,-4
7,-1,16,30
8,-1,15,13
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,-1,17
4,1,0,0
5,1,1,15
6,1,2,-2
7,1,12,26
8,1,13,9
9,1,14,26
10,1,7,-23
11,1,7,11
12,1,8,-6
13,1,9,11
14,1,7,-21
15,1,4,-6
16,1,5,-23
17,1,4,-38
0,-1,0,0
1,-1,-3,-17
2,-1,-8,-34
3,-1,1,15
4,-1,2,-2
5,-1,1,15
6,-1,2,-2
7,-1,4,30
8,-1,-7,-15
9,-1,-7,19
10,-1,-7,-15
11,-1,-12,-28
12,-1,-13,-45
13,-1,-14,-26
14,-1,-12,-28
15,-1,-7,21
16,-1,-9,-13
17,-1,-18,-58
18,-1,-21,-73
19,-1,-24,-52
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,0,0
4,1,-1,17
5,1,-12,-28
6,1,-13,-45
7,1,-14,4
8,1,-16,-30
9,1,-15,-11
10,1,-20,-28
11,1,-22,-26
0,-1,0,0
1,-1,3,17
2,-1,8,32
3,-1,9,47
4,-1,12,28
5,-1,13,45
6,-1,14,28
7,-1,9,11
8,-1,12,-4
9,-1,9,13
10,-1,2,-36
11,-1,3,-17
12,-1,9,-53
13,-1,12,-36
14,-1,13,-53
15,-1,13,-17
16,-1,10,-68
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,-5,-13
4,1,-6,-30
5,1,-5,19
6,1,-8,-30
7,1,-9,-11
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,3,17
4,-1,-8,-28
5,-1,-5,21
6,-1,-6,-28
7,-1,-3,21
8,-1,-4,4
9,-1,13,47
10,-1,14,28
11,-1,17,43
12,-1,18,24
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,2,0
5,-1,-1,-17
6,-1,-2,-32
7,-1,-4,-30
8,-1,-9,-47
9,-1,2,0
10,-1,3,-49
11,-1,2,-32
12,-1,-3,-49
13,-1,-1,-15
14,-1,2,0
15,-1,1,17
16,-1,4,0
17,-1,-1,-16
18,-1,1,-16
19,-1,-4,4
20,-1,-11,-53
21,-1,-15,-11
22,-1,-18,-32
23,-1,-23,-12
24,-1,-26,-34
25,-1,-28,-32
26,-1,-29,-12
27,-1,-31,-10
28,-1,6,-6
0,-1,0,0
1,-1,-3,-15
2,-1,-2,-32
3,-1,-3,-15
4,-1,-2,-32
5,-1,-2,-32
6,-1,-7,-47
7,-1,-7,-47
8,-1,-2,-32
9,-1,1,-17
10,-1,3,-21
11,-1,4,-4
0,-1,0,0
1,-1,3,17
2,-1,8,32
3,-1,9,47
4,-1,12,28
5,-1,13,45
6,-1,14,-4
7,-1,16,30
8,-1,15,13
9,-1,10,0
10,-1,12,-4
11,-1,11,-23
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,9,47
4,1,0,0
5,1,1,49
6,1,0,0
7,1,-1,17
8,1,-12,-32
9,1,-7,-17
10,1,-18,-62
11,1,-12,-30
12,1,-11,-81
13,1,-11,-81
0,1,0,0
1,1,-3,-17
2,1,0,0
3,1,9,47
4,1,11,47
5,1,10,64
6,1,10,64
7,1,7,47
8,1,7,47
9,1,2,30
10,1,-11,-17
11,1,-10,-34
12,1,-10,-36
13,1,-11,15
14,1,-16,-34
15,1,-8,-2
16,1,4,30
0,1,0,0
1,1,-3,-17
2,1,-8,-34
3,1,1,15
4,1,0,-34
5,1,2,0
6,1,-9,-49
7,1,-8,0
8,1,-11,-49
9,1,-16,-30
10,1,-13,-17
11,1,-10,32
12,1,-10,-2
13,1,-12,-32
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,9,47
4,-1,12,28
5,-1,13,45
6,-1,14,28
7,-1,13,47
8,-1,12,30
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,9,47
4,1,0,0
5,1,-1,17
6,1,0,0
7,1,9,45
8,1,9,11
9,1,10,28
10,1,8,-6
11,1,10,26
12,1,11,11
13,1,13,9
14,1,18,24
15,1,16,24
16,1,14,-10
17,1,15,9
18,1,26,18
19,1,27,35
20,1,28,18
21,1,27,38
22,1,26,22
23,1,25,44
24,1,23,4
25,1,29,42
26,1,27,6
27,1,28,68
28,1,26,26
29,1,34,66
30,1,35,4
31,1,38,72
32,1,35,52
33,1,35,102
34,1,36,32
35,1,36,32
0,1,0,0
1,1,-3,-17
2,1,0,0
3,1,9,47
4,1,10,28
5,1,8,28
6,1,5,-21
7,1,6,28
8,1,-1,-17
9,1,0,32
10,1,1,17
11,1,0,34
12,1,1,51
13,1,2,68
14,1,-4,32
15,1,-5,49
16,1,-4,32
17,1,-9,18
18,1,-10,0
19,1,-15,-15
20,1,-13,-17
21,1,-15,-15
22,1,-16,-34
23,1,-15,-13
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,1,17
4,1,0,0
5,1,-13,-11
6,1,-11,-9
7,1,-16,-24
8,1,-19,-75
9,1,-20,-26
10,1,-17,-11
11,1,-8,34
12,1,-10,0
13,1,-13,-15
14,1,-11,-17
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,-1,17
4,1,-2,0
5,1,3,15
6,1,5,15
7,1,13,43
8,1,4,-6
9,1,-1,-21
10,1,1,-21
11,1,-2,-2
12,1,-7,-53
13,1,-9,-51
14,1,-7,-53
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,1,17
4,1,-2,0
5,1,-3,17
6,1,7,45
7,1,4,30
8,1,4,30
9,1,-1,15
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,0,0
5,-1,-1,17
6,-1,-4,0
7,-1,-2,0
8,-1,-1,17
9,-1,1,17
10,-1,17,9
0,-1,0,0
1,-1,-3,-17
2,-1,0,0
3,-1,9,47
4,-1,0,-2
5,-1,0,34
6,-1,-3,-17
7,-1,0,32
8,-1,1,15
9,-1,12,62
10,-1,12,28
11,-1,19,41
12,-1,12,-4
13,-1,12,32
14,-1,7,-17
15,-1,8,-4
16,-1,5,-53
17,-1,-19,-43
18,-1,-20,-94
19,-1,-20,-58
20,-1,-14,-60
0,1,0,0
1,1,-3,-17
2,1,-4,-34
3,1,1,-17
4,1,-8,-62
5,1,-8,-28
6,1,-7,-45
7,1,-6,4
8,1,-8,-28
9,1,-9,-11
10,1,-6,-28
11,1,-11,-45
12,1,-9,-45
13,1,-10,-28
14,1,-31,-37
15,1,-38,-52
16,1,-34,-52
17,1,-36,-50
18,1,-34,-48
19,1,-28,-14
0,-1,0,0
1,-1,3,17
2,-1,8,32
3,-1,9,47
4,-1,12,28
5,-1,13,45
6,-1,14,28
7,-1,13,45
8,-1,16,24
9,-1,14,26
10,-1,13,9
0,-1,0,0
1,-1,3,15
2,-1,2,32
3,-1,1,15
4,-1,0,-34
5,-1,-13,-45
6,-1,-14,4
7,-1,-11,21
8,-1,-16,-28
9,-1,4,2
10,-1,5,-17
11,-1,4,0
12,-1,4,-4
0,1,0,0
1,1,-3,-17
2,1,8,30
3,1,9,47
4,1,6,30
5,1,3,13
6,1,-2,-4
7,1,2,32
8,1,1,15
9,1,-1,17
10,1,0,0
11,1,-1,19
12,1,1,17
13,1,-3,21
14,1,8,28
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,1,17
4,1,0,0
5,1,3,17
6,1,0,0
7,1,2,0
8,1,0,0
9,1,-3,19
10,1,2,34
11,1,3,51
12,1,-2,2
13,1,-4,6
0,1,0,0
1,1,-3,-17
2,1,0,0
3,1,9,47
4,1,4,30
5,1,7,79
6,1,7,45
7,1,2,32
8,1,-1,-17
9,1,0,32
10,1,3,47
11,1,4,64
12,1,2,32
13,1,3,51
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,-2,0
5,-1,3,15
6,-1,3,13
7,-1,8,28
8,-1,-7,-17
9,-1,-8,0
10,-1,-7,-17
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,-1,17
4,1,-12,-30
5,1,-7,-15
6,1,-4,-2
7,1,-3,15
8,1,-3,-19
9,1,-4,-2
10,1,-15,-51
11,1,-16,-68
12,1,-27,-117
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,1,-17
4,1,3,-17
5,1,2,0
6,1,1,-17
7,1,2,32
8,1,-11,19
9,1,-5,53
10,1,-8,2
11,1,-9,19
12,1,-12,2
13,1,-14,6
0,-1,0,0
1,-1,3,17
2,-1,8,32
3,-1,9,47
4,-1,12,28
5,-1,11,9
6,-1,16,24
7,-1,17,39
8,-1,20,20
9,-1,19,1
10,-1,30,46
11,-1,27,31
12,-1,24,46
13,-1,35,25
0,1,0,0
1,1,3,17
2,1,8,32
3,1,9,47
4,1,8,-2
5,1,7,15
6,1,7,13
7,1,6,30
8,1,-5,-17
9,1,-4,34
10,1,-4,34
11,1,-4,38
12,1,-3,21
13,1,-4,38
14,1,-7,-13
15,1,-9,-9
0,1,0,0
1,1,-3,-17
2,1,-8,-34
3,1,-13,-51
4,1,0,-4
5,1,5,47
6,1,4,-2
7,1,-1,-19
8,1,9,-23
9,1,12,28
10,1,4,-4
11,1,1,-19
12,1,3,-19
13,1,2,0
14,1,-7,-51
15,1,-9,-49
16,1,-10,-66
0,-1,0,0
1,-1,3,17
2,-1,8,32
3,-1,9,47
4,-1,4,-2
5,-1,3,15
6,-1,4,-2
7,-1,5,15
8,-1,4,-34
9,-1,14,-4
10,-1,7,-51
11,-1,8,-2
12,-1,13,13
13,-1,11,17
14,-1,14,0
0,-1,0,0
1,-1,-3,-17
2,-1,-4,-34
3,-1,-1,-17
4,-1,0,-34
5,-1,-1,-17
6,-1,-7,-45
7,-1,-5,-47
8,-1,-8,-64
9,-1,-7,-47
10,-1,-18,-92
11,-1,-17,-43
12,-1,-21,-39
13,-1,-22,12
14,-1,-25,-37
15,-1,-16,8
16,-1,-15,-9
17,-1,-4,36
18,-1,-4,36
19,-1,-6,38
0,1,0,0
1,1,3,17
2,1,0,0
3,1,-1,17
4,1,-12,-30
5,1,-7,-15
6,1,-12,-30
7,1,-1,19
8,1,0,-30
9,1,3,19
10,1,-15,-9
11,1,-18,8
12,1,-17,-9
13,1,-17,-7
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,-2,0
5,-1,-3,17
6,-1,-4,0
7,-1,-3,17
8,-1,-5,-17
9,-1,-8,0
10,-1,9,41
11,-1,7,41
12,-1,10,22
13,-1,9,3
14,-1,18,14
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,-1,17
4,1,-12,-30
5,1,-7,-15
6,1,-7,-15
7,1,-12,-32
8,1,-12,-32
9,1,-11,-15
10,1,-9,-15
11,1,-16,-32
12,1,-16,-30
13,1,-23,-45
14,1,-28,-96
0,1,0,0
1,1,1,-17
2,1,0,0
3,1,3,17
4,1,-8,-28
5,1,-11,-9
6,1,-10,-26
7,1,-15,-41
8,1,-14,-22
9,1,-17,-3
10,1,-18,-18
11,1,-23,-33
12,1,-22,-14
13,1,-33,13
14,1,-36,-44
15,1,-33,-25
16,1,-52,-34
17,1,-65,-8
18,1,-68,-34
19,1,-70,-32
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,-1,17
4,-1,-2,0
5,-1,3,17
6,-1,1,-17
7,-1,6,-4
8,-1,1,-17
9,-1,4,32
10,-1,4,-2
11,-1,3,15
12,-1,2,-2
13,-1,5,15
14,-1,10,30
15,-1,8,30
16,-1,9,11
17,-1,7,11
18,-1,8,28
19,-1,6,30
20,-1,9,9
21,-1,10,-6
22,-1,15,10
23,-1,16,30
24,-1,19,7
0,-1,0,0
1,-1,3,17
2,-1,8,32
3,-1,9,47
4,-1,12,28
5,-1,11,9
6,-1,16,24
7,-1,19,75
8,-1,20,26
9,-1,15,13
10,-1,14,-2
11,-1,20,-8
12,-1,23,-27
13,-1,28,-12
14,-1,30,-16
15,-1,29,-35
0,-1,0,0
1,-1,-3,-17
2,-1,-4,-34
3,-1,-1,-17
4,-1,-6,-30
5,-1,1,19
6,-1,8,-4
7,-1,3,19
8,-1,0,-2
9,-1,-3,15
10,-1,-2,-2
11,-1,7,47
12,-1,8,28
13,-1,15,43
14,-1,16,24
15,-1,14,26
0,-1,0,0
1,-1,-3,-17
2,-1,-4,-34
3,-1,-1,-17
4,-1,-6,-30
5,-1,-7,-13
6,-1,-4,4
7,-1,10,32
8,-1,13,47
9,-1,13,47
10,-1,18,62
11,-1,16,62
12,-1,19,43
13,-1,17,45
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,12,28
5,-1,13,45
6,-1,4,-4
7,-1,5,45
8,-1,6,32
9,-1,13,45
10,-1,10,-4
11,-1,5,-19
12,-1,8,-4
13,-1,7,13
14,-1,12,28
15,-1,-7,59
16,-1,-4,38
17,-1,1,92
18,-1,0,78
19,-1,-2,80
20,-1,-1,62
21,-1,-3,64
22,-1,-1,62
23,-1,-3,64
0,1,0,0
1,1,-3,-17
2,1,-8,-34
3,1,-3,-17
4,1,-10,-32
5,1,-5,-17
6,1,-2,-34
7,1,-5,-17
8,1,8,-40
9,1,3,-53
10,1,2,-70
11,1,1,-51
12,1,3,-53
13,1,8,-4
14,1,10,-8
15,1,13,7
16,1,16,-14
0,-1,0,0
1,-1,-3,-17
2,-1,-4,-34
3,-1,-3,-17
4,-1,-8,-32
5,-1,-3,-15
6,-1,-3,-15
7,-1,2,-2
8,-1,1,-51
9,-1,3,-17
10,-1,4,-34
11,-1,4,-34
12,-1,7,-53
0,1,0,0
1,1,1,-17
2,1,-4,-32
3,1,-5,-13
4,1,-8,-28
5,1,-11,-43
6,1,-12,-24
7,1,-13,-5
8,1,-16,-56
9,1,-19,-37
10,1,-16,-22
11,1,-17,-5
12,1,-10,4
13,1,-14,8
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,-1,17
4,-1,-2,0
5,-1,3,17
6,-1,-6,-28
7,-1,-4,-30
8,-1,-2,-32
9,-1,5,-17
10,-1,-4,-64
11,-1,-3,-45
12,-1,-7,-79
13,-1,-4,-28
14,-1,-2,-32
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,-1,17
4,1,0,0
5,1,1,17
6,1,2,0
7,1,-13,-11
8,1,-16,-28
9,1,-17,-11
10,1,-14,2
11,1,-13,19
12,1,-12,0
13,1,-14,2
14,1,-19,-47
15,1,-21,-43
0,-1,0,0
1,-1,3,17
2,-1,8,32
3,-1,9,47
4,-1,12,28
5,-1,13,45
6,-1,14,28
7,-1,13,45
8,-1,16,24
9,-1,5,11
0,-1,0,0
1,-1,1,-17
2,-1,-2,-32
3,-1,-3,-15
4,-1,-2,-32
5,-1,-1,-15
6,-1,0,-32
7,-1,2,2
8,-1,1,-15
9,-1,6,-2
10,-1,9,-23
11,-1,7,-21
12,-1,6,-38
13,-1,5,-19
14,-1,7,-21
15,-1,12,28
16,-1,11,11
17,-1,11,11
18,-1,12,-40
19,-1,9,-54
20,-1,10,-38
21,-1,12,0
22,-1,11,-20
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,-2,0
5,-1,-4,2
6,-1,-9,-13
7,-1,-8,6
8,-1,-11,-11
9,-1,-12,6
10,-1,-7,19
11,-1,-6,34
12,-1,-7,15
13,-1,-4,66
14,-1,-5,15
15,-1,-3,53
0,1,0,0
1,1,-3,-17
2,1,0,0
3,1,-5,-17
4,1,-8,-34
5,1,-8,-34
6,1,-8,-34
7,1,-15,-51
8,1,4,-8
9,1,7,43
10,1,-2,-6
11,1,-15,-11
12,1,-14,-28
13,1,-21,-43
14,1,-19,-43
15,1,-23,-37
16,1,-26,-56
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,-1,17
4,-1,-2,0
5,-1,-5,-15
6,-1,-3,-17
7,-1,-2,0
8,-1,-1,-17
9,-1,-6,-32
10,-1,-5,-15
11,-1,-8,4
12,-1,-9,-11
13,-1,-6,4
14,-1,3,11
0,1,0,0
1,1,-3,-17
2,1,8,30
3,1,9,47
4,1,2,32
5,1,-5,21
6,1,-4,2
7,1,-5,19
8,1,-6,2
9,1,-5,19
10,1,-6,2
11,1,-8,4
12,1,-2,2
0,1,0,0
1,1,3,17
2,1,0,0
3,1,9,47
4,1,10,28
5,1,8,28
6,1,5,11
7,1,0,-4
8,1,-5,-19
9,1,-13,-45
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,-2,0
5,-1,0,0
6,-1,3,13
7,-1,8,28
8,-1,-7,-17
9,-1,4,32
10,-1,-1,17
11,-1,-12,8
12,-1,-11,-9
13,-1,-4,40
14,-1,-4,6
15,-1,-4,6
16,-1,-3,-11
17,-1,2,4
18,-1,1,-13
19,-1,1,-13
20,-1,2,-34
0,-1,0,0
1,-1,-3,-17
2,-1,-8,-34
3,-1,-3,-17
4,-1,-3,-17
5,-1,-8,-34
6,-1,9,9
7,-1,12,60
8,-1,9,11
9,-1,4,-6
10,-1,6,-8
11,-1,7,43
12,-1,4,-6
13,-1,3,9
14,-1,-5,-21
15,-1,-4,-38
16,-1,-1,-23
17,-1,3,-23
18,-1,4,-42
19,-1,4,-8
20,-1,5,-26
21,-1,7,10
22,-1,12,30
23,-1,15,90
24,-1,13,50
25,-1,9,12
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,0,0
5,-1,-2,0
6,-1,-1,-17
7,-1,-4,0
8,-1,-5,-17
9,-1,-6,0
10,-1,-8,-34
11,-1,-7,-17
12,-1,12,-6
13,-1,14,-4
14,-1,5,-49
15,-1,6,0
16,-1,3,-49
17,-1,5,-51
18,-1,4,-72
19,-1,6,-38
20,-1,8,-40
21,-1,13,12
22,-1,22,64
23,-1,20,66
24,-1,21,10
25,-1,19,-28
26,-1,20,-48
27,-1,10,-40
28,-1,9,-61
29,-1,15,-21
30,-1,16,-44
31,-1,22,-4
32,-1,22,-50
33,-1,25,17
34,-1,26,-6
35,-1,27,19
36,-1,29,17
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,1,17
4,1,-1,17
5,1,6,32
6,1,5,-17
7,1,6,0
8,1,1,-17
9,1,9,13
10,1,2,0
11,1,2,34
12,1,-1,11
13,1,-2,28
14,1,10,26
15,1,11,43
16,1,10,26
17,1,9,43
18,1,9,41
19,1,8,26
20,1,7,-19
21,1,6,0
22,1,5,-51
23,1,2,-64
24,1,4,-66
0,-1,0,0
1,-1,-3,-15
2,-1,-2,-32
3,-1,3,-15
4,-1,2,-32
5,-1,7,-15
6,-1,10,0
7,-1,10,0
8,-1,15,15
9,-1,13,15
10,-1,16,-4
11,-1,15,-23
12,-1,17,-25
13,-1,16,-4
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,-3,-17
4,-1,-2,-34
5,-1,-3,-17
6,-1,-3,-17
7,-1,-1,17
8,-1,-4,0
9,-1,11,43
10,-1,10,-6
11,-1,3,-17
12,-1,4,0
13,-1,-12,6
14,-1,-11,-11
15,-1,-11,-11
16,-1,-14,-26
17,-1,-15,-7
0,-1,0,0
1,-1,-3,-15
2,-1,-2,-32
3,-1,3,-15
4,-1,10,0
5,-1,8,-2
6,-1,11,13
7,-1,9,13
8,-1,12,-8
9,-1,9,-25
10,-1,10,-44
11,-1,9,-27
12,-1,11,-29
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,-1,17
4,1,0,0
5,1,-11,-11
6,1,-8,-32
7,1,-3,17
8,1,10,26
9,1,10,62
10,1,8,28
11,1,3,15
12,1,2,-2
13,1,3,15
14,1,0,0
15,1,-1,19
16,1,9,9
0,-1,0,0
1,-1,-3,-17
2,-1,-4,-34
3,-1,-1,-17
4,-1,0,-34
5,-1,3,-17
6,-1,-3,-45
7,-1,-2,4
8,-1,-5,-45
9,-1,-2,-28
10,-1,-1,-13
11,-1,2,-30
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,9,47
4,1,2,-2
5,1,3,47
6,1,0,-2
7,1,8,32
8,1,5,-19
9,1,-4,-28
0,-1,0,0
1,-1,-3,-17
2,-1,-4,0
3,-1,-9,-15
4,-1,-12,-30
5,-1,-17,-45
6,-1,-18,-62
7,-1,-7,-15
8,-1,-6,0
9,-1,-8,2
10,-1,-7,-17
11,-1,-7,-15
12,-1,-10,-30
13,-1,-8,-30
14,-1,-5,-13
15,-1,0,0
16,-1,-7,-48
17,-1,3,-16
18,-1,4,-36
19,-1,7,-17
20,-1,9,-19
0,-1,0,0
1,-1,-1,17
2,-1,2,32
3,-1,-3,17
4,-1,-1,17
5,-1,-1,17
6,-1,-4,34
7,-1,1,49
8,-1,-4,32
9,-1,11,77
10,-1,13,75
11,-1,11,77
12,-1,12,58
13,-1,14,56
0,-1,0,0
1,-1,-1,17
2,-1,0,0
3,-1,1,17
4,-1,12,28
5,-1,13,45
6,-1,14,28
7,-1,9,13
8,-1,12,-4
9,-1,12,30
10,-1,21,39
11,-1,19,41
12,-1,17,7
13,-1,14,28
14,-1,7,-21
15,-1,10,-4
16,-1,11,-21
17,-1,0,-32
18,-1,5,-20
19,-1,10,32
20,-1,14,28
21,-1,7,19
22,-1,14,34
0,-1,0,0
1,-1,-3,-17
2,-1,-4,0
3,-1,-1,17
4,-1,-3,-17
5,-1,-6,2
6,-1,-7,-15
7,-1,-1,15
8,-1,0,-2
9,-1,-5,21
10,-1,-8,0
11,-1,-8,0
12,-1,-13,-49
13,-1,-14,-32
14,-1,-15,-49
15,-1,-14,4
16,-1,15,9
17,-1,14,26
0,-1,0,0
1,-1,-3,-17
2,-1,-4,-32
3,-1,-3,17
4,-1,-2,0
5,-1,-1,17
6,-1,0,0
7,-1,4,34
8,-1,3,-15
9,-1,0,2
10,-1,5,19
11,-1,4,4
12,-1,6,2
13,-1,7,19
14,-1,14,36
15,-1,14,36
16,-1,19,49
17,-1,20,34
0,-1,0,0
1,-1,3,17
2,-1,4,0
3,-1,-5,-13
4,-1,-8,-28
5,-1,-11,-43
6,-1,-12,-24
7,-1,-9,25
8,-1,-10,-24
9,-1,-12,-26
10,-1,-13,-41
11,-1,-18,-54
12,-1,-1,-17
13,-1,-2,-34
14,-1,-1,-53
0,1,0,0
1,1,-1,17
2,1,0,0
3,1,1,17
4,1,-2,0
5,1,-1,17
6,1,14,26
7,1,12,26
8,1,15,5
9,1,14,26
10,1,15,9
11,1,14,28
12,1,16,26
13,1,17,43
14,1,19,41
15,1,17,43
16,1,18,24
17,1,16,26
18,1,15,9
19,1,12,32
20,1,12,-6
21,1,10,-4
22,1,18,26
0,1,0,0
1,1,3,17
2,1,0,0
3,1,-3,-17
4,1,-2,-34
5,1,9,13
6,1,6,-2
7,1,3,-17
8,1,5,-19
9,1,4,-36
10,1,5,-19
11,1,2,2
12,1,1,-15
13,1,2,2
14,1,7,15
15,1,5,17
16,1,5,-19
17,1,8,32
18,1,5,49
19,1,-6,4
20,1,-8,-30
21,1,-11,-42
22,1,-16,-64
23,1,-15,-9
24,1,-18,-68
25,1,-23,-87
26,1,-21,-89
27,1,-25,-87
28,1,-28,-108
0,-1,0,0
1,-1,3,17
2,-1,0,0
3,-1,-3,-17
